week,order_ID,item_name,amount,price_unit,price_total,item_type,category,day,time,store_type,store_name,promo,reorder,item_id,type_id,order_amount,order_price,day_num,storetype_num,storename_num,cat_num,time_num,promo_num,datetime,timestamp,dates,times,times_min,dates_days
8,16,BONI Belgische scharreleieren L 6st,1,1.99,1.99,eggs,dairy & plant based,Wednesday,evening,supermarket,Colruyt,False,True,76,40,54,118.65543,5,2,2,7,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,CAPRICE DES DIEUX kaas zacht 200g,1,2.39,2.39,cheese,dairy & plant based,Wednesday,evening,supermarket,Colruyt,False,True,85,38,54,118.65543,5,2,2,7,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,BONI gouda belegen bl.weide ca.1kg,1,7.491120000000001,7.491120000000001,cheese,dairy & plant based,Wednesday,evening,supermarket,Colruyt,False,True,87,38,54,118.65543,5,2,2,7,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
1,1,IJSSTICKES STAR SELECT,2,1.79,3.58,popsicles,frozen foods,Tuesday,evening,supermarket,Aldi,False,False,88,44,44,78.07517,4,2,1,8,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,PIZZA MOZARELLA 2X335G,1,2.49,2.49,pizza,frozen foods,Tuesday,evening,supermarket,Aldi,False,False,89,45,44,78.07517,4,2,1,8,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,PIZZA SPECIALE 2X330G,1,2.49,2.49,pizza,frozen foods,Tuesday,evening,supermarket,Aldi,False,True,90,45,44,78.07517,4,2,1,8,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,PARTY SNACKS 32X18G,1,1.89,1.89,frozen snacks,frozen foods,Tuesday,evening,supermarket,Aldi,False,False,91,46,44,78.07517,4,2,1,8,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
2,4,BONI BIO erwten 600g,1,1.59,1.59,peas,frozen foods,Wednesday,evening,supermarket,Colruyt,False,False,92,47,53,83.10005199999999,5,2,2,8,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
2,4,BONI pint roomijs cookie dough 500ml,1,3.59,3.59,ice cream,frozen foods,Wednesday,evening,supermarket,Colruyt,False,False,93,48,53,83.10005199999999,5,2,2,8,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
2,4,BONI loempia kip 4 stuks 600g,1,3.54,3.54,eggrolls,frozen foods,Wednesday,evening,supermarket,Colruyt,False,False,94,49,53,83.10005199999999,5,2,2,8,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
3,7,PIZZA SPECIALE 2X330G,1,2.49,2.49,pizza,frozen foods,Tuesday,afternoon,supermarket,Aldi,False,True,90,45,24,57.44,4,2,1,8,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
3,7,PIZZA MOZARELLA 2X335G,1,2.49,2.49,cheese,frozen foods,Tuesday,afternoon,supermarket,Aldi,False,True,89,38,24,57.44,4,2,1,8,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
5,10,DR. OETKER RISTORANTE pizza speciale 330g,1,1.89,1.89,pizza,frozen foods,Monday,evening,supermarket,Colruyt,False,True,95,45,39,59.076885,1,2,2,8,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,DR OETKER RISTORANTE mozarella 335g,1,1.89,1.89,pizza,frozen foods,Monday,evening,supermarket,Colruyt,False,True,96,45,39,59.076885,1,2,2,8,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,EVERYDAY mini vanille-ijsjes  12x50ml,1,1.89,1.89,ice cream,frozen foods,Monday,evening,supermarket,Colruyt,False,True,97,48,39,59.076885,1,2,2,8,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
7,13,MOCHI HIMALAYAN SALTED CARAMEL LITTLE MOONS 192GR,1,7.75,7.75,mochi,frozen foods,Thursday,afternoon,supermarket,Food Factory,False,False,98,50,14,61.85,3,2,4,8,0,0,2022-01-27 16:51:00,1643302260000000000,2022-01-27,16:51:00,1651,20220127
7,13,KR BIBIGO BEEF BULGOGI GYOZA 600GR,1,8.1,8.1,gyoza,frozen foods,Thursday,afternoon,supermarket,Food Factory,False,False,99,51,14,61.85,3,2,4,8,0,0,2022-01-27 16:51:00,1643302260000000000,2022-01-27,16:51:00,1651,20220127
7,13,DIMSUM SIU MAI VARKEN 40ST,1,8.3,8.3,dimsum,frozen foods,Thursday,afternoon,supermarket,Food Factory,False,False,100,52,14,61.85,3,2,4,8,0,0,2022-01-27 16:51:00,1643302260000000000,2022-01-27,16:51:00,1651,20220127
7,13,DUMSUM SHUI KOUW 40ST,1,13.4,13.4,dimsum,frozen foods,Thursday,afternoon,supermarket,Food Factory,False,True,101,52,14,61.85,3,2,4,8,0,0,2022-01-27 16:51:00,1643302260000000000,2022-01-27,16:51:00,1651,20220127
8,16,DR. OETKER RISTORANTE pizza speciale 330g,1,1.89,1.89,pizza,frozen foods,Wednesday,evening,supermarket,Colruyt,False,True,95,45,54,118.65543,5,2,2,8,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,DR. OETKER RISTORANTE mozzarella 335g,1,1.89,1.89,pizza,frozen foods,Wednesday,evening,supermarket,Colruyt,False,True,102,45,54,118.65543,5,2,2,8,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,EVERYDAY mini vanille-ijsjes 12x50ml,1,1.89,1.89,ice cream,frozen foods,Wednesday,evening,supermarket,Colruyt,False,True,103,48,54,118.65543,5,2,2,8,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,17,144G DDL IJSPRALINES 12S,1,3.99,3.99,ice cream,frozen foods,Thursday,afternoon,supermarket,Delhaize,False,True,104,48,8,16.48,3,2,3,8,0,0,2022-02-03 15:12:00,1643901120000000000,2022-02-03,15:12:00,1512,20220203
1,1,WOKGROENTEN 400G,1,1.45,1.45,vegetable mix,fruit & vegetables,Tuesday,evening,supermarket,Aldi,False,False,105,53,44,78.07517,4,2,1,9,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,NOTENSLA 75G,1,0.79,0.79,salad,fruit & vegetables,Tuesday,evening,supermarket,Aldi,False,False,106,54,44,78.07517,4,2,1,9,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,KIWI SUNGOLD ZESPRI 50,1,2.99,2.99,kiwis,fruit & vegetables,Tuesday,evening,supermarket,Aldi,False,False,107,55,44,78.07517,4,2,1,9,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,WITTE DRUIVEN 500G,1,2.35,2.35,grapes,fruit & vegetables,Tuesday,evening,supermarket,Aldi,False,False,108,56,44,78.07517,4,2,1,9,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,KOMKOMMER,1,1.19,1.19,cucumber,fruit & vegetables,Tuesday,evening,supermarket,Aldi,False,False,109,57,44,78.07517,4,2,1,9,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,BIO PUNTPAPRIKA 2ST,1,1.75,1.75,bell peppers,fruit & vegetables,Tuesday,evening,supermarket,Aldi,False,False,110,58,44,78.07517,4,2,1,9,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
2,4,EVERYDAY champignons middelgroot 500g,1,1.49,1.49,mushrooms,fruit & vegetables,Wednesday,evening,supermarket,Colruyt,False,False,111,59,53,83.10005199999999,5,2,2,9,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
2,4,BONI witte druiven pitloos 500g,1,1.68,1.68,grapes,fruit & vegetables,Wednesday,evening,supermarket,Colruyt,False,True,112,56,53,83.10005199999999,5,2,2,9,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
2,4,wortelen los,1,0.1931199999999999,0.1931199999999999,carrots,fruit & vegetables,Wednesday,evening,supermarket,Colruyt,False,False,113,60,53,83.10005199999999,5,2,2,9,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
2,4,BONI Royal Gala appelen 6st W,1,2.69304,2.69304,apples,fruit & vegetables,Wednesday,evening,supermarket,Colruyt,False,False,114,61,53,83.10005199999999,5,2,2,9,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
3,7,MINI ROMA TROSTOMATEN,1,2.69,2.69,tomatoes,fruit & vegetables,Tuesday,afternoon,supermarket,Aldi,False,False,115,62,24,57.44,4,2,1,9,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
3,7,KIWI SUNGOLD ZESPRI 50,1,2.99,2.99,kiwis,fruit & vegetables,Tuesday,afternoon,supermarket,Aldi,False,True,107,55,24,57.44,4,2,1,9,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
3,7,BASILICUM 18G 07340,1,0.69,0.69,basil,fruit & vegetables,Tuesday,afternoon,supermarket,Aldi,False,False,116,63,24,57.44,4,2,1,9,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
3,7,JAZZ APPELEN PER KG,1,1.9,1.9,apples,fruit & vegetables,Tuesday,afternoon,supermarket,Aldi,False,True,117,61,24,57.44,4,2,1,9,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
4,9,SOEPGR BASIS,1,1.69,1.69,vegetable mix,fruit & vegetables,Monday,afternoon,supermarket,Albert Heijn,False,True,118,53,5,11.31,1,2,0,9,0,0,2021-12-17 15:06:00,1639753560000000000,2021-12-17,15:06:00,1506,20211217
4,9,KIWI SUNGOLD,1,5.49,5.49,kiwis,fruit & vegetables,Monday,afternoon,supermarket,Albert Heijn,False,True,119,55,5,11.31,1,2,0,9,0,0,2021-12-17 15:06:00,1639753560000000000,2021-12-17,15:06:00,1506,20211217
5,10,tomaten extra los,1,0.63,0.63,tomatoes,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,True,120,62,39,59.076885,1,2,2,9,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,uien los ,1,0.2312,0.2312,onions,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,False,121,64,39,59.076885,1,2,2,9,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,EVERYDAY champignons fijn 250gt,1,0.85,0.85,mushrooms,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,True,122,59,39,59.076885,1,2,2,9,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,BONI witte druiven pitloos 500g,1,1.74,1.74,grapes,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,True,112,56,39,59.076885,1,2,2,9,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,EVERYDAY knoflook 250g,1,1.29,1.29,garlic,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,False,123,65,39,59.076885,1,2,2,9,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,komkommer,1,0.75,0.75,cucumber,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,True,124,57,39,59.076885,1,2,2,9,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,paprika punt zoet rood los,1,0.58882,0.58882,bell peppers,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,True,125,58,39,59.076885,1,2,2,9,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,"BONI bananen ca1,2kg",1,0.914,0.914,bananas,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,False,126,66,39,59.076885,1,2,2,9,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
6,11,EVERYDAY champignons fijn 250g,1,0.85,0.85,mushrooms,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,True,127,59,46,82.691596,1,2,2,9,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
6,11,BONI witte druiven pitloos 500g,1,1.78,1.78,grapes,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,True,112,56,46,82.691596,1,2,2,9,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
6,11,komkommer,1,0.75,0.75,cucumber,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,True,124,57,46,82.691596,1,2,2,9,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
6,11,BONI jonagored appelen 6st W,1,2.00194,2.00194,apples,fruit & vegetables,Monday,evening,supermarket,Colruyt,False,True,128,61,46,82.691596,1,2,2,9,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
7,12,EVERYDAY cocktail tomaten 500g,1,1.98,1.98,tomatoes,fruit & vegetables,Wednesday,afternoon,supermarket,Colruyt,False,True,129,62,28,57.116077,5,2,2,9,0,0,2022-01-26 16:58:00,1643216280000000000,2022-01-26,16:58:00,1658,20220126
7,12,Uien los,1,0.246,0.246,onions,fruit & vegetables,Wednesday,afternoon,supermarket,Colruyt,False,True,130,64,28,57.116077,5,2,2,9,0,0,2022-01-26 16:58:00,1643216280000000000,2022-01-26,16:58:00,1658,20220126
7,12,EVERYDAY champignons middelgroot 500g,1,1.49,1.49,mushrooms,fruit & vegetables,Wednesday,afternoon,supermarket,Colruyt,False,True,111,59,28,57.116077,5,2,2,9,0,0,2022-01-26 16:58:00,1643216280000000000,2022-01-26,16:58:00,1658,20220126
7,12,BONI witte druiven pitloos 500g,1,1.6,1.6,grapes,fruit & vegetables,Wednesday,afternoon,supermarket,Colruyt,False,True,112,56,28,57.116077,5,2,2,9,0,0,2022-01-26 16:58:00,1643216280000000000,2022-01-26,16:58:00,1658,20220126
7,12,PAKSOI,1,1.39,1.39,bok choy,fruit & vegetables,Wednesday,afternoon,supermarket,Colruyt,False,False,131,67,28,57.116077,5,2,2,9,0,0,2022-01-26 16:58:00,1643216280000000000,2022-01-26,16:58:00,1658,20220126
7,12,BONI Jonagored appelen 6st W,1,1.9303,1.9303,apples,fruit & vegetables,Wednesday,afternoon,supermarket,Colruyt,False,True,132,61,28,57.116077,5,2,2,9,0,0,2022-01-26 16:58:00,1643216280000000000,2022-01-26,16:58:00,1658,20220126
8,16,EVERYDAY wokmixgroenten 400g,1,1.39,1.39,vegetable mix,fruit & vegetables,Wednesday,evening,supermarket,Colruyt,False,True,133,53,54,118.65543,5,2,2,9,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,ijsbergsla 1stuk,1,0.89,0.89,salad,fruit & vegetables,Wednesday,evening,supermarket,Colruyt,False,True,134,54,54,118.65543,5,2,2,9,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,BONI AARDAPPELPARTIJ+SCHIL TIJ.ROZ 425g,1,1.19,1.19,potatoes,fruit & vegetables,Wednesday,evening,supermarket,Colruyt,False,False,135,68,54,118.65543,5,2,2,9,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,BONI Jonagored appelen 6st W,1,1.99398,1.99398,apples,fruit & vegetables,Wednesday,evening,supermarket,Colruyt,False,True,132,61,54,118.65543,5,2,2,9,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
1,1,MR PROPER ALLESREINIGER,1,2.25,2.25,all-purpose cleaner,household,Tuesday,evening,supermarket,Aldi,False,False,136,69,44,78.07517,4,2,1,10,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
2,4,EVERYDAY toiletpapier 4l 152v 6r,1,1.44,1.44,toilet paper,household,Wednesday,evening,supermarket,Colruyt,False,False,137,70,53,83.10005199999999,5,2,2,10,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
3,7,BRITA WATERFILTER 30C,1,10.0,10.0,water filters,household,Tuesday,afternoon,supermarket,Aldi,False,False,138,71,24,57.44,4,2,1,10,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
4,9,TOILETPAPIER,1,2.19,2.19,toilet paper,household,Monday,afternoon,supermarket,Albert Heijn,False,True,139,70,5,11.31,1,2,0,10,0,0,2021-12-17 15:06:00,1639753560000000000,2021-12-17,15:06:00,1506,20211217
6,11,BONI keukenrollen classic 3l 64V 6rol,1,2.8,2.8,paper towels,household,Monday,evening,supermarket,Colruyt,False,False,140,72,46,82.691596,1,2,2,10,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
8,16,BRITA Maxtra+ 4pack patronen,1,29.95,29.95,water filters,household,Wednesday,evening,supermarket,Colruyt,False,True,141,71,54,118.65543,5,2,2,10,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,EVERYDAY toiletpapier sterk 3l 180v 12r,1,2.36,2.36,toilet paper,household,Wednesday,evening,supermarket,Colruyt,False,True,142,70,54,118.65543,5,2,2,10,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,PMD-ZAKKEN IGEAN 20 stuks,1,2.5,2.5,garbage bags,household,Wednesday,evening,supermarket,Colruyt,False,False,143,73,54,118.65543,5,2,2,10,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
1,1,MARTINO OF AMERICANO,1,1.39,1.39,meat spread,"meat, fish & veggie",Tuesday,evening,supermarket,Aldi,False,False,144,74,44,78.07517,4,2,1,11,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,LASAGNE,2,1.15,2.3,lasagna,"meat, fish & veggie",Tuesday,evening,supermarket,Aldi,False,False,145,75,44,78.07517,4,2,1,11,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,KIPFILET IN REEPJES,1,4.49,4.49,chicken,"meat, fish & veggie",Tuesday,evening,supermarket,Aldi,False,False,146,76,44,78.07517,4,2,1,11,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,KALKOENMEDAILLONS,1,4.99,4.99,chicken,"meat, fish & veggie",Tuesday,evening,supermarket,Aldi,False,True,147,76,44,78.07517,4,2,1,11,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,ITALIAANSE ANTIPASTI 1,1,3.99,3.99,charcuterie,"meat, fish & veggie",Tuesday,evening,supermarket,Aldi,False,False,148,77,44,78.07517,4,2,1,11,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,RUNDHAMBURGERS,1,2.99,2.99,hamburgers,"meat, fish & veggie",Tuesday,evening,supermarket,Aldi,False,False,149,78,44,78.07517,4,2,1,11,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
1,1,SPEKREEPJES 2X100G,1,1.45,1.45,bacon,"meat, fish & veggie",Tuesday,evening,supermarket,Aldi,False,False,150,79,44,78.07517,4,2,1,11,1,0,2021-11-23 18:41:00,1637692860000000000,2021-11-23,18:41:00,1841,20211123
2,4,chipolata varken,1,3.0771,3.0771,pork,"meat, fish & veggie",Wednesday,evening,supermarket,Colruyt,False,False,151,80,53,83.10005199999999,5,2,2,11,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
2,4,bereid gehakt varken+kalf,1,5.040792,5.040792,minced meat,"meat, fish & veggie",Wednesday,evening,supermarket,Colruyt,False,False,152,81,53,83.10005199999999,5,2,2,11,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
2,4,BONI Antipasto Italiano 150g,1,4.34,4.34,charcuterie,"meat, fish & veggie",Wednesday,evening,supermarket,Colruyt,False,True,153,77,53,83.10005199999999,5,2,2,11,1,0,2021-12-01 19:00:00,1638385200000000000,2021-12-01,19:00:00,1900,20211201
3,7,GEDROOGDE WORSTJES 120,1,1.79,1.79,sausages,"meat, fish & veggie",Tuesday,afternoon,supermarket,Aldi,False,False,154,82,24,57.44,4,2,1,11,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
3,7,GEVULDE PASTA 250G,1,1.79,1.79,pasta,"meat, fish & veggie",Tuesday,afternoon,supermarket,Aldi,False,False,155,83,24,57.44,4,2,1,11,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
3,7,LASAGNE 400G,1,1.15,1.15,lasagna,"meat, fish & veggie",Tuesday,afternoon,supermarket,Aldi,False,True,156,75,24,57.44,4,2,1,11,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
3,7,KIPPENONDERBOUTEN,1,2.79,2.79,chicken,"meat, fish & veggie",Tuesday,afternoon,supermarket,Aldi,False,True,157,76,24,57.44,4,2,1,11,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
3,7,ITALIAANSE ANTIPASTI 1,1,3.99,3.99,charcuterie,"meat, fish & veggie",Tuesday,afternoon,supermarket,Aldi,False,True,148,77,24,57.44,4,2,1,11,0,0,2021-12-07 17:16:00,1638897360000000000,2021-12-07,17:16:00,1716,20211207
4,8,ITALIAANSE ANTIPASTI 1,1,3.99,3.99,charcuterie,"meat, fish & veggie",Monday,afternoon,supermarket,Aldi,False,True,148,77,3,5.07,1,2,1,11,0,0,2021-12-13 17:01:00,1639414860000000000,2021-12-13,17:01:00,1701,20211213
5,10,BONI quiche lorraine 300g,1,2.79,2.79,quiche,"meat, fish & veggie",Monday,evening,supermarket,Colruyt,False,False,158,84,39,59.076885,1,2,2,11,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,kippenblokjes natuur 1 verp. Ca500g,1,3.237,3.237,chicken,"meat, fish & veggie",Monday,evening,supermarket,Colruyt,False,True,159,76,39,59.076885,1,2,2,11,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,BONI antipasto italiano 150g,1,4.65,4.65,charcuterie,"meat, fish & veggie",Monday,evening,supermarket,Colruyt,False,True,160,77,39,59.076885,1,2,2,11,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
5,10,hamburger rund-varken,1,2.165865,2.165865,hamburgers,"meat, fish & veggie",Monday,evening,supermarket,Colruyt,False,True,161,78,39,59.076885,1,2,2,11,1,0,2022-01-10 18:45:00,1641840300000000000,2022-01-10,18:45:00,1845,20220110
6,11,varkensbrochette,1,4.887996,4.887996,pork,"meat, fish & veggie",Monday,evening,supermarket,Colruyt,False,True,162,80,46,82.691596,1,2,2,11,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
6,11,BONI lasagne bolognese 1kg,1,3.99,3.99,lasagna,"meat, fish & veggie",Monday,evening,supermarket,Colruyt,False,True,163,75,46,82.691596,1,2,2,11,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
6,11,kippenescalope ca400g,1,2.59392,2.59392,chicken,"meat, fish & veggie",Monday,evening,supermarket,Colruyt,False,True,164,76,46,82.691596,1,2,2,11,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
6,11,BONI Antipasto Italiano 150g,1,4.65,4.65,charcuterie,"meat, fish & veggie",Monday,evening,supermarket,Colruyt,False,True,153,77,46,82.691596,1,2,2,11,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
6,11,bereid gehakt rund+varken,1,5.6897400000000005,5.6897400000000005,minced meat,"meat, fish & veggie",Monday,evening,supermarket,Colruyt,False,True,165,81,46,82.691596,1,2,2,11,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
6,11,EVERYDAY gerookte spekblokjes 250g,1,1.66,1.66,bacon,"meat, fish & veggie",Monday,evening,supermarket,Colruyt,False,True,166,79,46,82.691596,1,2,2,11,1,0,2022-01-17 18:16:00,1642443360000000000,2022-01-17,18:16:00,1816,20220117
7,12,borstfilet van eend,1,6.740817,6.740817,duck,"meat, fish & veggie",Wednesday,afternoon,supermarket,Colruyt,False,False,167,85,28,57.116077,5,2,2,11,0,0,2022-01-26 16:58:00,1643216280000000000,2022-01-26,16:58:00,1658,20220126
7,12,hele dij van braadkip,1,2.41902,2.41902,chicken,"meat, fish & veggie",Wednesday,afternoon,supermarket,Colruyt,False,True,168,76,28,57.116077,5,2,2,11,0,0,2022-01-26 16:58:00,1643216280000000000,2022-01-26,16:58:00,1658,20220126
7,12,BONI antipasto italiano 150g,1,4.65,4.65,charcuterie,"meat, fish & veggie",Wednesday,afternoon,supermarket,Colruyt,False,True,160,77,28,57.116077,5,2,2,11,0,0,2022-01-26 16:58:00,1643216280000000000,2022-01-26,16:58:00,1658,20220126
7,12,bereid gehakt rund+varken,1,4.81194,4.81194,minced meat,"meat, fish & veggie",Wednesday,afternoon,supermarket,Colruyt,True,True,165,81,28,57.116077,5,2,2,11,0,1,2022-01-26 16:58:00,1643216280000000000,2022-01-26,16:58:00,1658,20220126
8,16,BONI quiche lorraine 300g,1,2.79,2.79,quiche,"meat, fish & veggie",Wednesday,evening,supermarket,Colruyt,False,True,158,84,54,118.65543,5,2,2,11,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,kippenbovenbout ca.1kg,1,4.76595,4.76595,chicken,"meat, fish & veggie",Wednesday,evening,supermarket,Colruyt,False,True,169,76,54,118.65543,5,2,2,11,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,gevogeltepita ca.400g,1,4.2298800000000005,4.2298800000000005,chicken,"meat, fish & veggie",Wednesday,evening,supermarket,Colruyt,False,True,170,76,54,118.65543,5,2,2,11,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,BONI Antipasto Italiano 150g,1,4.65,4.65,charcuterie,"meat, fish & veggie",Wednesday,evening,supermarket,Colruyt,False,True,153,77,54,118.65543,5,2,2,11,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,biefsteak chateaubriand,1,4.468500000000001,4.468500000000001,beef,"meat, fish & veggie",Wednesday,evening,supermarket,Colruyt,False,False,171,86,54,118.65543,5,2,2,11,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
8,16,EVERYDAY gerookte spekblokjes 250g,1,1.66,1.66,bacon,"meat, fish & veggie",Wednesday,evening,supermarket,Colruyt,False,True,166,79,54,118.65543,5,2,2,11,1,0,2022-02-02 18:04:00,1643825040000000000,2022-02-02,18:04:00,1804,20220202
